ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,HoleDirection,SurfaceLatitude,SurfaceLongitude,cluster
4238936431,DB,RANGER C4-7 4301H,REEVES,RANGER C4-7,08-047905-O,PHANTOM,01PDP,WCA,5938.0,2018-05-01,H,31.304636571,-103.2621097,1012
4238936445,DB,STATE T-REX 2610A-7 1H,REEVES,STATE T-REX 2610A-7,08-044704-O,PHANTOM,01PDP,WCA,7498.0,2018-03-01,H,31.344532822,-103.094769197,1013
4238936463,DB,REV GF STATE T7-50-41 2H,REEVES,REV GF STATE T7-50-41,08-049609-O,WOLFBONE,01PDP,WCA,11091.0,2019-05-01,H,31.198889384,-103.35154788,434
4238933325,DB,CAMP JIM KEITH A `6-3` 1H,REEVES,CAMP JIM KEITH A `6-3`,08-044249-O,TWO GEORGES,01PDP,WCXY,5324.0,2013-06-01,H,31.413340662,-103.429849437,1014
4238933410,DB,CWEI-CHK 183-13 4H,REEVES,CWEI-CHK 183-13,08-041888-O,WOLFBONE,01PDP,WCB,4355.0,2012-11-01,H,31.116413344,-103.592465677,1015
4238933479,DB,GAUCHO STATE 15 1H,REEVES,GAUCHO STATE 15,08-044246-O,WOLFBONE,02PDNP,WCXY,6973.0,2013-02-01,H,31.317192497,-103.400937643,1016
4238933680,DB,WOODS 1H,REEVES,WOODS,08-053650-O,PHANTOM,01PDP,WCA,4466.0,2013-08-01,H,31.170200646,-103.37490696,1017
4238933788,DB,ALLEN 1H,REEVES,ALLEN,08-047211-O,PHANTOM,01PDP,WCXY,4868.0,2015-02-01,H,31.354424967,-103.585466702,1018
4238933848,DB,PERRY STATE B 18 5H,REEVES,PERRY STATE B 18,08-041533-O,WOLFBONE,01PDP,WCA,4738.0,2014-01-01,H,31.258810796,-103.460014044,1019
4238933968,DB,BIG CHIEF 4601H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,7465.0,2014-03-01,H,31.052687628,-103.416571431,1020
4238934002,DB,COPPERHEAD 34 2H,REEVES,COPPERHEAD 34,08-045189-O,WOLFBONE,01PDP,WCA,4634.0,2014-05-01,H,31.09916661,-103.306467531,1021
4238934053,DB,BIG CHIEF 7626H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,02PDNP,2ND BS,7062.0,2015-03-01,H,31.067349646,-103.407424967,1022
4238934082,DB,ANNA KATHERINE `23` 5H,REEVES,ANNA KATHERINE `23`,08-042894-O,WOLFBONE,01PDP,WCA,5338.0,2014-05-01,H,31.317173872,-103.342210962,1023
4238934087,DB,RED CREST 319 1H,REEVES,RED CREST 319,08-045027-O,HOEFS T-K,02PA,WCA,4790.0,2014-04-01,H,30.979459301,-103.506234194,1024
4238934117,DB,LEMUR UNIT 24 2H,REEVES,LEMUR UNIT 24,08-045948-O,WOLFBONE,01PDP,WCB,4991.0,2014-07-01,H,31.201666845,-103.259214175,1025
4238934136,DB,BETTYLOU 1004H,REEVES,BETTYLOU,08-042972-O,WOLFBONE,01PDP,WCB,4822.0,2014-10-01,H,31.157089725,-103.422772277,1026
4238934202,DB,CARIBOU `10` 1H,REEVES,CARIBOU `10`,08-045946-O,WOLFBONE,01PDP,WCA,5586.0,2014-09-01,H,31.317374311,-103.311374031,1027
4238934209,DB,BIG CHIEF 4703H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,8004.0,2014-08-01,H,31.052711003,-103.443341069,1028
4238934254,DB,RED CREST 2H,REEVES,RED CREST,08-046607-O,PHANTOM,01PDP,WCA,4562.0,2014-08-01,H,31.16442439,-103.534380938,1029
4238934318,DB,ADCOCK `21-51-8` 1H,REEVES,ADCOCK `21-51-8`,08-045976-O,HOEFS T-K,01PDP,WCA,6446.0,2014-12-01,H,31.127235929,-103.440110267,1030
4238934326,DB,BLUE DUCK 35 1H,REEVES,BLUE DUCK 35,08-046087-O,PHANTOM,01PDP,WCA,4937.0,2014-10-01,H,31.380056078,-103.562654884,1031
4238934357,DB,BIG CHIEF 4620H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,5974.0,2015-11-01,H,31.039040222,-103.430980538,1032
4238934395,DB,BUZZARD STATE `21` UNIT 10H,REEVES,BUZZARD STATE `21` UNIT,08-045131-O,WOLFBONE,01PDP,WCA,8052.0,2015-01-01,H,31.348222735,-103.426291026,1033
4238934410,DB,PIRANHA 6 1H,REEVES,PIRANHA 6,,WOLFBONE,05PA,,5692.0,2200-01-01,H,31.260385825,-103.170967282,1034
4238934417,DB,RED CREST 4H,REEVES,RED CREST,08-046607-O,PHANTOM,01PDP,WCB,5486.0,2017-05-01,H,31.163477476,-103.539333698,1035
4238934454,DB,SHELBY STATE 3H,REEVES,SHELBY STATE,,PHANTOM,05PA,,4649.0,2200-01-01,H,31.215356921,-103.489720158,1036
4238934477,DB,BIRD SAM 6-3 1H,REEVES,BIRD SAM 6-3,,PHANTOM,05PA,,5415.0,2200-01-01,H,31.413901164,-103.425671806,1037
4238934482,DB,BELLE STARR 29 7H,REEVES,BELLE STARR 29,,WOLFBONE,05PA,,4972.0,2200-01-01,H,31.347094413,-103.48368995,1038
4238932486,DB,KW STATE 1H,REEVES,KW STATE,08-039341-O,RIPPLINGER,02PDNP,WCXY,2498.0,2007-12-01,H,31.381852946,-103.320601766,1039
4238932535,DB,PECOS BILL 6-12 1H,REEVES,PECOS BILL 6-12,,PHANTOM,05PA,,4268.0,2200-01-01,H,31.392757755,-103.351307347,1040
4238932466,DB,JORDAN 51-16 1H,REEVES,JORDAN 51-16,08-040418-O,WOLFBONE,01PDP,3RD BS,3631.0,2007-08-01,H,31.270091144,-103.43816822,1041
4238932496,DB,BIG JOE 29 1,REEVES,BIG JOE 29,08-039285-O,PHANTOM,02PDNP,3RD BS,2400.0,2008-11-01,H,31.369809481,-103.337274714,1042
4238932536,DB,GOODNIGHT `6-10` 1H,REEVES,GOODNIGHT `6-10`,,PHANTOM,05PA,,3108.0,2200-01-01,H,31.405957375,-103.365563543,1043
4238932571,DB,CWI STATE 1H,REEVES,CWI STATE,,RIPPLINGER,05PA,,4676.0,2200-01-01,H,31.356062416,-103.433518533,1044
4238939122,DB,REV BX T8-51-11 B 7H,REEVES,REV BX T8-51-11 B,,WOLFBONE,OLD DUC,WCB,10226.0,2200-01-01,H,31.16971158,-103.40274187,1045
4238939123,DB,BEXAR 11-14 WEST UNIT 8H,REEVES,BEXAR 11-14 WEST UNIT,08-057344-O,WOLFBONE,01PDP,3RD BS,10194.0,2021-10-01,H,31.169711181,-103.402581366,1045
4238936410,DB,REV GF STATE T7 50 462H,REEVES,REV GF STATE T7 50,08-050122-O,PHANTOM,01PDP,WCA,11164.0,2019-02-01,H,31.184332969,-103.317529922,1046
4238936413,DB,REV GF STATE T7-50-41 4H,REEVES,REV GF STATE T7-50-41,08-049609-O,WOLFBONE,01PDP,WCA,10733.0,2018-07-01,H,31.198888603,-103.348608907,1047
4238936426,DB,SURE SHOT 953H,REEVES,SURE SHOT,08-048371-O,WOLFBONE,01PDP,3RD BS,10992.0,2018-11-01,H,31.387413174,-103.380462144,1048
4238936440,DB,THE SPHINX 702H,REEVES,THE SPHINX,08-049497-O,WOLFBONE,01PDP,WCA,10594.0,2018-10-01,H,31.395023936,-103.394180246,1049
4238936480,DB,RYMAN 14 16H,REEVES,RYMAN 14,,WOLFBONE,05PA,,4601.0,2200-01-01,H,31.271044254,-103.393492912,1050
4238936504,DB,WEAVER STATE C T 34H,REEVES,WEAVER STATE C,08-049987-O,WOLFBONE,01PDP,3RD BS,9979.0,2018-02-01,H,31.368475028,-103.431602781,1051
4238936526,DB,CALAMITY JANE 2138H,REEVES,CALAMITY JANE,08-045695-O,WOLFBONE,01PDP,3RD BS,8923.0,2018-07-01,H,31.33497069,-103.328560515,1052
4238936540,DB,INDY 12 3H,REEVES,INDY 12,08-049524-O,WOLFBONE,01PDP,WCB,7590.0,2018-05-01,H,31.287500793,-103.266044729,1053
4238936571,DB,DARLINGTON UNIT 11A 3H,REEVES,DARLINGTON UNIT 11A,08-046920-O,WOLFBONE,01PDP,WCA,8315.0,2018-03-01,H,31.289538338,-103.248476943,1054
4238936575,DB,REV GF STATE T7-50-46 5H,REEVES,REV GF STATE T7-50-46,08-050122-O,PHANTOM,01PDP,WCA,11036.0,2019-01-01,H,31.184633018,-103.30797358,1055
4238936615,DB,MOOSE 33 21H,REEVES,MOOSE 33,,WOLFBONE,05PA,,5695.0,2200-01-01,H,31.097309342,-103.337770378,1056
4238936647,DB,DELIGHTFUL DASHER 11 1H,REEVES,DELIGHTFUL DASHER 11,08-289065-G,PHANTOM,01PDP,WCA,6971.0,2018-04-01,H,31.321514738,-103.592929589,1057
4238932786,DB,JANE M GRAVES UNIT 1H,REEVES,JANE M GRAVES UNIT,08-056962-O,HOEFS T-K,01PDP,WCA,5929.0,2011-11-01,H,31.38616427,-103.242571546,1058
4238935287,DB,BLACKSTONE 2H,REEVES,BLACKSTONE,08-049337-O,PHANTOM,01PDP,WCA,4800.0,2017-05-01,H,31.25929473,-103.357830965,1059
4238935315,DB,BELL-CAPPS UNIT 214 5H,REEVES,BELL-CAPPS UNIT 214,08-052224-O,WOLFBONE,01PDP,WCA,10658.0,2018-09-01,H,31.167598109,-103.551190431,1060
4238935380,DB,REEVES STATE T7-50-30 3H,REEVES,REEVES STATE T7-50-30,08-049178-O,WOLFBONE,01PDP,WCA,10103.0,2017-09-01,H,31.243757046,-103.368362688,78
4238935436,DB,ROGERS WILL STATE 4-3 UNIT A 1H,REEVES,ROGERS WILL STATE 4-3 UNIT A,08-048953-O,WOLFBONE,02PDNP,WCA,10186.0,2017-05-01,H,31.307425562,-103.56872314,1061
4238935468,DB,FELLERS STATE UNIT 7H,REEVES,FELLERS STATE UNIT,08-045199-O,PHANTOM,01PDP,WCA,4923.0,2017-10-01,H,31.272794454,-103.327513867,1062
4238935497,DB,OLIVER 13-24 1H,REEVES,OLIVER 13-24,08-286685-G,PHANTOM,01PDP,WCA,11004.0,2017-05-01,H,31.2008267,-103.67626423,1063
4238935544,DB,COLLIER APA 8 1H,REEVES,COLLIER APA 8,08-048791-O,WOLFBONE,01PDP,WCA,4994.0,2017-04-01,H,31.157083395,-103.441794464,1064
4238935545,DB,STATE CRE 15 1H,REEVES,STATE CRE 15,,WOLFBONE,05PA,,4803.0,2200-01-01,H,31.36114973,-103.305570432,1065
4238935553,DB,HARDIN-SIMMONS CRE 10 4H,REEVES,HARDIN-SIMMONS CRE 10,,WOLFBONE,05PA,,4800.0,2200-01-01,H,31.32696366,-103.21574585,1066
4238935629,DB,REEVES STATE T7-50-30 6H,REEVES,REEVES STATE T7-50-30,08-049178-O,WOLFBONE,01PDP,WCA,10483.0,2018-07-01,H,31.243788492,-103.359859484,1067
4238935633,DB,BECKER 6-30 UNIT B 1H,REEVES,BECKER 6-30 UNIT B,08-283132-G,PHANTOM,01PDP,WCA,10115.0,2017-09-01,H,31.369594352,-103.443783139,1068
4238935634,DB,MONROE 28-39 UNIT A 6H,REEVES,MONROE 28-39 UNIT A,08-048605-O,WOLFBONE,01PDP,WCA,9875.0,2018-05-01,H,31.314441882,-103.481826414,81
4238935791,DB,KING FISHER 23 UNIT A 4HL,REEVES,KING FISHER 23 UNIT A,08-050614-O,WOLFBONE,01PDP,WCA,6880.0,2018-01-01,H,31.329101756,-103.412363643,1069
4238935804,DB,WARLANDER 501WA,REEVES,WARLANDER,08-051176-O,HOEFS T-K,01PDP,WCA,11119.0,2017-10-01,H,31.34939724,-103.217827742,1070
4238935864,DB,PARKER A UNIT 2H,REEVES,PARKER A UNIT,08-050370-O,PHANTOM,01PDP,WCA,10042.0,2017-11-01,H,31.331600016,-103.616233298,1071
4238935869,DB,MAN O WAR 26 UNIT A 2H,REEVES,MAN O WAR 26 UNIT A,08-050252-O,WOLFBONE,01PDP,WCA,4924.0,2017-11-01,H,31.278165188,-103.583379104,1072
4238936065,DB,CWI STATE B 11H,REEVES,CWI STATE B,08-049807-O,PHANTOM,01PDP,WCA,10109.0,2017-11-01,H,31.342611118,-103.460691692,1073
4238936272,DB,WAHA 4301NR,REEVES,WAHA,08-047318-O,PHANTOM,01PDP,WCA,9697.0,2018-03-01,H,31.289500065,-103.235807284,1074
4238936285,DB,SIEBER TRUST U 13H,REEVES,SIEBER TRUST,08-049253-O,PHANTOM,01PDP,WCA,9372.0,2018-02-01,H,31.402330587,-103.413272224,1075
4238936286,DB,SIEBER TRUST B 13H,REEVES,SIEBER TRUST,08-284379-G,PHANTOM,01PDP,WCB,9890.0,2018-02-01,H,31.402313888,-103.413180521,1076
4238936344,DB,REEVES TXL FEE T7-50-21 2H,REEVES,REEVES TXL FEE T7-50-21,08-044932-O,WOLFBONE,01PDP,WCA,4886.0,2018-09-01,H,31.247772258,-103.337822931,432
4238936347,DB,REEVES TXL FEE T7-50-21 5H,REEVES,REEVES TXL FEE T7-50-21,08-044932-O,WOLFBONE,01PDP,WCA,4875.0,2018-10-01,H,31.255096142,-103.337830996,569
4238936353,DB,DALE EVANS 196-25 UNIT C 10HL,REEVES,DALE EVANS 196-25 UNIT C,08-048510-O,WOLFBONE,01PDP,WCA,8280.0,2018-06-01,H,31.28617782,-103.559708612,1077
4238936402,DB,DENALI STATE 33 1H,REEVES,DENALI STATE 33,,PHANTOM,05PA,,5004.0,2200-01-01,H,31.305391022,-103.716086809,1078
4238936407,DB,REV GF STATE T7 50 452H,REEVES,REV GF STATE T7 50,08-050122-O,PHANTOM,01PDP,WCA,11221.0,2022-03-01,H,31.184126068,-103.33453455,740
4238936459,DB,BIG BROWN 15 1H,REEVES,BIG BROWN 15,08-290167-G,PHANTOM,01PDP,WCA,4895.0,2018-02-01,H,31.334498527,-103.666516755,1079
4238936488,DB,RYMAN 14-23 UNIT 15H,REEVES,RYMAN 14-23 UNIT,08-049936-O,WOLFBONE,01PDP,WCA,9897.0,2018-03-01,H,31.271044254,-103.393523513,1050
4238936506,DB,CHERRY BOMB 10-9 UNIT A 3H,REEVES,CHERRY BOMB 10-9 UNIT A,08-057881-O,PHANTOM,01PDP,WCA,10111.0,2018-08-01,H,31.265935538,-103.684957574,1080
4238936561,DB,REEVES TXL FEE T7-50-29 2H,REEVES,REEVES TXL FEE T7-50-29,08-051997-O,PHANTOM,01PDP,WCA,6036.0,2019-10-01,H,31.246066546,-103.352091583,1081
4238936574,DB,REV GF STATE T7 50 464H,REEVES,REV GF STATE T7 50,08-050122-O,PHANTOM,01PDP,WCA,11043.0,2019-03-01,H,31.184633918,-103.308053582,1055
4238936576,DB,LYDA 33-40-3S STATE 13H,REEVES,LYDA 33-40-3S STATE,08-050610-O,WOLFBONE,01PDP,WCA,10974.0,2018-06-01,H,31.230311886,-103.434610786,1082
4238936604,DB,BLACKSTONE U 38H,REEVES,BLACKSTONE,08-049337-O,PHANTOM,01PDP,WCA,4772.0,2018-05-01,H,31.272224993,-103.361191707,1083
4238936607,DB,NYALA UNIT 9C 4H,REEVES,NYALA UNIT 9C,08-050695-O,SANDBAR,01PDP,3RD BS,8329.0,2018-04-01,H,31.235957374,-103.216926187,1084
4238934578,DB,GORILLA 20 6H,REEVES,GORILLA 20,,WOLFBONE,05PA,,5076.0,2200-01-01,H,31.258119784,-103.353191956,1085
4238934581,DB,AFRICAN LION 1 2H,REEVES,AFRICAN LION 1,08-046349-O,WOLFBONE,01PDP,WCA,5530.0,2015-11-01,H,31.170338007,-103.274175305,1086
4238934608,DB,PEREGRINE `27` 9H,REEVES,PEREGRINE `27`,08-054998-O,PHANTOM,01PDP,WCA,4874.0,2015-02-01,H,31.369455524,-103.426891043,1087
4238934611,DB,W STATE 1204H,REEVES,W STATE,08-046372-O,WOLFBONE,01PDP,WCA,6534.0,2015-02-01,H,31.30320489,-103.327677334,1088
4238934625,DB,BLACK JACK 16 10H,REEVES,BLACK JACK 16,,WOLFBONE,05PA,,5496.0,2200-01-01,H,31.336501046,-103.397082513,1089
4238934653,DB,SHERIFF WOODY UNIT A 10 3H,REEVES,SHERIFF WOODY UNIT A 10,,WOLFBONE,05PA,,5314.0,2200-01-01,H,31.350876743,-103.386440191,1090
4238934676,DB,BELL 213 `A` 6H,REEVES,BELL 213 `A`,,PHANTOM,05PA,,4721.0,2200-01-01,H,31.16769399,-103.562919792,1091
4238934709,DB,PEREGRINE `27` 26H,REEVES,PEREGRINE `27`,,WOLFBONE,05PA,,5028.0,2200-01-01,H,31.37016939,-103.431007864,1092
4238934740,DB,CANDLESTICK 212 11H,REEVES,CANDLESTICK 212,08-047092-O,WOLFBONE,01PDP,WCB,4872.0,2015-07-01,H,31.172427054,-103.549095032,1093
4238932556,DB,NARROWS 6-21 1H,REEVES,NARROWS 6-21,08-041098-O,PHANTOM,02PDNP,3RD BS,4000.0,2010-10-01,H,31.413318934,-103.270752752,1094
4238934763,DB,SHIFFLETT STATE 1902H,REEVES,SHIFFLETT STATE,,PHANTOM,05PA,,6316.0,2200-01-01,H,31.19893637,-103.634394785,1095
4238934777,DB,ANNA KATHERINE `23` 17H,REEVES,ANNA KATHERINE `23`,08-042894-O,WOLFBONE,01PDP,WCA,4794.0,2015-07-01,H,31.315918438,-103.334919071,1096
4238934828,DB,ZEBRA STATE 10 15H,REEVES,ZEBRA STATE 10,08-042643-O,WOLFBONE,01PDP,WCA,4893.0,2015-10-01,H,31.274027897,-103.313149303,1097
4238934867,DB,KAUFFMAN STATE UNIT C4-6 1H,REEVES,KAUFFMAN STATE UNIT C4-6,08-047101-O,PHANTOM,01PDP,WCA,6860.0,2015-09-01,H,31.313454465,-103.243300162,1098
4238934879,DB,EAGLE STATE 28 14H,REEVES,EAGLE STATE 28,08-041417-O,WOLFBONE,01PDP,WCA,4633.0,2015-09-01,H,31.371186125,-103.416307332,1099
4238935023,DB,PRIEST `E` 112 H,REEVES,PRIEST `E`,,WOLFBONE,05PA,,5758.0,2200-01-01,H,31.411535134,-103.421860287,1100
4238935033,DB,LESLIE `11` 15H,REEVES,LESLIE `11`,08-041627-O,WOLFBONE,01PDP,WCA,5058.0,2016-01-01,H,31.316199098,-103.299123707,1101
4238935062,DB,JACKAL STATE 28 15H,REEVES,JACKAL STATE 28,08-054287-O,PHANTOM,01PDP,WCA,4984.0,2016-02-01,H,31.24355288,-103.32749171,1102
4238935067,DB,TIN CUP 81 1H,REEVES,TIN CUP 81,08-289089-G,PHANTOM,02PDNP,WCA,4814.0,2016-03-01,H,31.38232916,-103.596010755,1103
4238935076,DB,ZEBRA STATE 10 11H,REEVES,ZEBRA STATE 10,08-042643-O,WOLFBONE,01PDP,WCA,5032.0,2016-04-01,H,31.273958369,-103.318785544,1104
4238935098,DB,BECKER 6-29 UNIT A 1H,REEVES,BECKER 6-29 UNIT A,08-290933-G,PHANTOM,01PDP,WCA,10081.0,2016-06-01,H,31.372024037,-103.457834954,1105
4238935131,DB,AARDVARK STATE 6 2H,REEVES,AARDVARK STATE 6,08-050691-O,SANDBAR,01PDP,2ND BS,5712.0,2016-05-01,H,31.187783827,-103.255608052,1106
4238935208,DB,TIMBERWOLF STATE UNIT 1701H,REEVES,TIMBERWOLF STATE UNIT,08-049147-O,WOLFBONE,01PDP,WCA,5828.0,2017-05-01,H,31.367481424,-103.389592153,1107
4238935228,DB,WHITE 30 NORTHWEST 1H,REEVES,WHITE 30 NORTHWEST,,WOLFBONE,05PA,,7561.0,2200-01-01,H,31.126782947,-103.371143266,1108
4238935283,DB,REEVES TXL FEE T7-50-15 7H,REEVES,REEVES TXL FEE T7-50-15,08-044897-O,WOLFBONE,01PDP,WCA,5888.0,2017-01-01,H,31.257054647,-103.309160295,75
4238932570,DB,HODGE HOWARD J `B` 4H,REEVES,HODGE HOWARD J `B`,08-256760-G,WAHA,01PDP,DEVONIAN,4060.0,2010-01-01,H,31.301072161,-103.090774932,1109
4238932590,DB,BURKHOLDER UNIT 1,REEVES,BURKHOLDER UNIT,,PHANTOM,05PA,,5806.0,2200-01-01,H,31.385818743,-103.234015136,1110
4238935300,DB,SIEBER TRUST 4H,REEVES,SIEBER TRUST,08-049253-O,PHANTOM,01PDP,WCA,5635.0,2016-11-01,H,31.41556569,-103.407148724,1111
4238935306,DB,FRIO 221 10H,REEVES,FRIO 221,08-048940-O,WOLFBONE,02PA,WCA,4762.0,2018-06-01,H,31.050957424,-103.562333751,1112
4238933483,DB,LOCKER STATE 1H,REEVES,LOCKER STATE,08-046303-O,WOLFBONE,01PDP,WCB,4461.0,2013-03-01,H,31.09507355,-103.569597458,1113
4238933506,DB,CABRITO STATE 1H,REEVES,CABRITO STATE,08-054544-O,PHANTOM,01PDP,WCB,4681.0,2014-03-01,H,31.384972231,-103.43243051,1114
4238933679,DB,KNIGHT C H 1H,REEVES,KNIGHT C H,08-045862-O,PHANTOM,01PDP,WCB,4713.0,2014-03-01,H,31.369792008,-103.453188115,1115
4238933821,DB,CWI STATE 6H,REEVES,CWI STATE,08-049003-O,PHANTOM,01PDP,WCB,4622.0,2014-01-01,H,31.340651708,-103.450786012,1116
4238933921,DB,BONOBO 29 1H,REEVES,BONOBO 29,08-045432-O,WOLFBONE,01PDP,WCA,4963.0,2014-02-01,H,31.200470338,-103.192597961,1117
4238934012,DB,CHAPMAN STATE 5H,REEVES,CHAPMAN STATE,08-040363-O,WOLFBONE,01PDP,WCA,4794.0,2014-05-01,H,31.228681323,-103.456164122,1118
4238934069,DB,BROOKS 1H,REEVES,BROOKS,08-045888-O,PHANTOM,01PDP,WCC,4528.0,2014-04-01,H,31.202512261,-103.507483768,1119
4238934158,DB,KLIPSPRINGER STATE 24 1H,REEVES,KLIPSPRINGER STATE 24,08-046440-O,WOLFBONE,01PDP,WCB,4646.0,2014-10-01,H,31.141671957,-103.273890644,1120
4238934183,DB,CAMPBELL 802H,REEVES,CAMPBELL,08-050775-O,WOLFBONE,01PDP,WCA,5044.0,2015-05-01,H,31.245707735,-103.609167858,1121
4238934192,DB,HOEFS 57 1H,REEVES,HOEFS 57,,HOEFS T-K,05PA,,4741.0,2200-01-01,H,31.019113926,-103.481530524,1122
4238934215,DB,ROUGH RIDER UNIT 4506H,REEVES,ROUGH RIDER UNIT,08-046184-O,HOEFS T-K,01PDP,WCA,8180.0,2014-07-01,H,31.054234189,-103.414151952,1123
4238934232,DB,SHERIFF WOODY 10 1H,REEVES,SHERIFF WOODY 10,08-045698-O,WOLFBONE,01PDP,WCA,4425.0,2014-08-01,H,31.347311073,-103.376330712,1124
4238934267,DB,ALEXANDER 4-45 1H,REEVES,ALEXANDER 4-45,08-046408-O,HOEFS T-K,01PDP,WCA,7712.0,2014-11-01,H,31.062301902,-103.326691695,1125
4238934299,DB,INTREPID STATE 27-38 2H,REEVES,INTREPID STATE 27-38,08-045386-O,WOLFBONE,02PDNP,WCA,8871.0,2014-10-01,H,31.301749585,-103.459862206,1126
4238934323,DB,CLAY ALLISON 5 1H,REEVES,CLAY ALLISON 5,08-046268-O,PHANTOM,01PDP,WCA,4981.0,2015-04-01,H,31.375658219,-103.366132544,1127
4238934376,DB,BENTZ 1H,REEVES,BENTZ,,PHANTOM,05PA,,4726.0,2200-01-01,H,31.038801301,-103.503629153,1128
4238934378,DB,WAHA 903HM,REEVES,WAHA,,TWO GEORGES,05PA,2ND BS,5252.0,2200-01-01,H,31.286392282,-103.2023764,1129
4238934451,DB,CHALLENGER STATE 1H,REEVES,CHALLENGER STATE,08-049195-O,PHANTOM,01PDP,WCA,5336.0,2015-11-01,H,31.217048039,-103.5063766,1130
4238934503,DB,PEREGRINE `27` 8H,REEVES,PEREGRINE `27`,08-054998-O,PHANTOM,01PDP,WCA,4963.0,2015-02-01,H,31.371588821,-103.439530315,1131
4238934559,DB,BALMORHEA STATE 33-50 2H,REEVES,BALMORHEA STATE 33-50,,WOLFBONE,05PA,,7835.0,2200-01-01,H,31.357933962,-103.515894035,1132
4238934614,DB,WRIGLEY 187 3H,REEVES,WRIGLEY 187,,WOLFBONE,05PA,,4928.0,2200-01-01,H,31.183193117,-103.564114927,1133
4238934655,DB,SHERIFF WOODY UNIT A 10 5H,REEVES,SHERIFF WOODY UNIT A 10,,WOLFBONE,05PA,,5417.0,2200-01-01,H,31.350449763,-103.384070125,1134
4238934666,DB,BENTZ 2H,REEVES,BENTZ,08-048403-O,PHANTOM,01PDP,WCA,4833.0,2015-08-01,H,31.037341416,-103.497332,1135
4238934667,DB,ROGERS ROY 21 3H,REEVES,ROGERS ROY 21,,WOLFBONE,05PA,,4882.0,2200-01-01,H,31.364002574,-103.546281192,1136
4238934772,DB,WHISKEY RIVER 0927-7 1H,REEVES,WHISKEY RIVER 0927-7,08-047658-O,PHANTOM,01PDP,WCA,9920.0,2015-08-01,H,31.362849305,-103.103224946,1137
4238934780,DB,WRIGLEY 187 4HS,REEVES,WRIGLEY 187,,WOLFBONE,05PA,,4915.0,2200-01-01,H,31.18324871,-103.564634343,1138
4238934791,DB,GORILLA 20 14H,REEVES,GORILLA 20,08-042874-O,WOLFBONE,01PDP,WCA,4949.0,2015-08-01,H,31.258067022,-103.346275189,1139
4238933869,DB,TYCOON B 601H,REEVES,TYCOON B,08-046304-O,WOLFBONE,01PDP,WCA,6001.0,2014-11-01,H,31.374583499,-103.352991559,1140
4238933976,DB,ROGERS 6 UNIT 2H,REEVES,ROGERS 6 UNIT,08-056916-O,HOEFS T-K,01PDP,WCA,8140.0,2014-08-01,H,31.348813837,-103.172547596,1141
4238933979,DB,TOTSY 205H,REEVES,TOTSY,08-045230-O,WOLFBONE,02PDNP,WCB,4504.0,2014-04-01,H,31.172539144,-103.391891074,1142
4238934104,DB,MOONRAKER 1H,REEVES,MOONRAKER,08-046635-O,HOEFS T-K,01PDP,WCA,4609.0,2014-09-01,H,30.994789502,-103.508045319,1143
4238934172,DB,CASINO ROYALE STATE 1H,REEVES,CASINO ROYALE STATE,08-046615-O,HOEFS T-K,01PDP,WCA,5009.0,2014-09-01,H,30.9948138,-103.508171622,1144
4238934173,DB,GOLDENEYE 1H,REEVES,GOLDENEYE,,HOEFS T-K,05PA,,4620.0,2200-01-01,H,30.985254308,-103.529745027,1145
4238934174,DB,COLLEY STATE `22` 2H,REEVES,COLLEY STATE `22`,,HOEFS T-K,05PA,,5758.0,2200-01-01,H,31.343309434,-103.430512645,1146
4238934182,DB,SHIFFLETT STATE 1901H,REEVES,SHIFFLETT STATE,08-046377-O,WOLFBONE,01PDP,WCA,4840.0,2015-01-01,H,31.198978384,-103.611993164,1147
4238934197,DB,LYNX 38N WEST 2H,REEVES,LYNX 38N WEST,08-046936-O,WOLFBONE,01PDP,WCB,7512.0,2015-07-01,H,31.091173751,-103.303225089,1148
4238934207,DB,RYMAN 14 UNIT 5H,REEVES,RYMAN 14 UNIT,08-049952-O,WOLFBONE,01PDP,WCA,6372.0,2014-08-01,H,31.272149663,-103.405884919,1149
4238934210,DB,PEREGRINE `27` 5H,REEVES,PEREGRINE `27`,08-054998-O,PHANTOM,01PDP,WCA,4455.0,2014-10-01,H,31.372297112,-103.437602459,1150
4238934224,DB,BIG CHIEF 4701H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,9036.0,2014-08-01,H,31.051207502,-103.43824124,1151
4238934226,DB,WORSHAM 6-14 4H,REEVES,WORSHAM 6-14,08-042264-O,TWO GEORGES,01PDP,WCA,5288.0,2014-07-01,H,31.398091403,-103.329982475,1152
4238934229,DB,BUZZARD STATE `21` UNIT 9H,REEVES,BUZZARD STATE `21` UNIT,08-045131-O,WOLFBONE,01PDP,WCA,8253.0,2014-11-01,H,31.345550665,-103.411179499,1153
