ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,Comp_Dt,HoleDirection,SurfaceLatitude,SurfaceLongitude,BH_Lat,BH_Long,mid_lat,mid_long,cluster
4238932505,DB,WORSHAM 6-22 2H,REEVES,WORSHAM 6-22,08-039277-O,PHANTOM,02PDNP,WCXY,3385,7/1/2008,7/22/2008,H,31.3965383,-103.2606951,31.40563418,-103.2585453,31.40108624,-103.2596202,677
4238910511,DB,CURRY UNIT 1H,REEVES,CURRY UNIT,08-220462-G,WORSHAM-BAYER,02PDNP,DEVONIAN,3200,8/1/2006,8/21/2006,H,31.36084276,-103.2386418,31.35982265,-103.2312821,31.36033271,-103.234962,678
4238932231,DB,LIGON S E `20` 1H,REEVES,LIGON S E `20`,08-192469-G,WAHA,01PDP,ELLENBURGER,3000,9/1/2002,9/29/2002,H,31.32055567,-103.1565523,31.32733883,-103.1624427,31.32394725,-103.1594975,679
4238932234,DB,HODGE `B` 6H,REEVES,HODGE `B`,,WAHA,05PA,,4240,1/1/2200,,H,31.30095987,-103.0898452,31.28936753,-103.0888848,31.2951637,-103.089365,680
4238932269,DB,TEXACO `17` 1,REEVES,TEXACO `17`,,CRUSHER,05PA,,2852,1/1/2200,,H,31.14997496,-103.3552865,31.14327336,-103.3505851,31.14662416,-103.3529358,681
4238932554,DB,MATTHES STATE 1H,REEVES,MATTHES STATE,08-045719-O,WOLFBONE,02PA,3RD BS,4242,11/1/2008,11/23/2008,H,31.38476665,-103.4281334,31.39618329,-103.4255528,31.39047497,-103.4268431,682
4238938183,DB,CURLY BILL STATE 25-26 UNIT 41H,REEVES,CURLY BILL STATE 25-26 UNIT,,PHANTOM,05PA,,7622,1/1/2200,,H,31.37637188,-103.471459,31.35615323,-103.4776198,31.36626255,-103.4745394,402
4238938185,DB,CURLY BILL STATE 25-26 UNIT 42H,REEVES,CURLY BILL STATE 25-26 UNIT,,PHANTOM,05PA,,7616,1/1/2200,,H,31.37633858,-103.4712701,31.35570325,-103.4749807,31.36602092,-103.4731254,402
4238938277,DB,BELLE STARR 29-42 A-2 42H,REEVES,BELLE STARR 29-42 A-2,,PHANTOM,05PA,,8415,1/1/2200,,H,31.35111127,-103.4953846,31.32863476,-103.5014544,31.33987301,-103.4984195,683
4238938281,DB,BELLE STARR 29-42 A-4 43H,REEVES,BELLE STARR 29-42 A-4,,PHANTOM,05PA,,8432,1/1/2200,,H,31.35108067,-103.4951957,31.32817479,-103.4988173,31.33962773,-103.4970065,683
4238938285,DB,PREWIT LUCY U 35H,REEVES,PREWIT LUCY,08-053306-O,PHANTOM,01PDP,WCA,7540,10/1/2019,10/24/2019,H,31.24406384,-103.5716972,31.22390002,-103.5770028,31.23398193,-103.57435,486
4238938432,DB,WAR EAGLE B UNIT U 03H,REEVES,WAR EAGLE B UNIT,08-052562-O,PHANTOM,01PDP,WCXY,7568,2/1/2020,2/2/2020,H,31.06099723,-103.5369778,31.08151392,-103.5334084,31.07125558,-103.5351931,684
4238938547,DB,NOKOTA 19 DODT 3WA,REEVES,NOKOTA 19 DODT,08-051560-O,HOEFS T-K,01PDP,WCA,10812,1/1/2021,1/17/2021,H,31.38804451,-103.2899508,31.4169133,-103.2820948,31.40247891,-103.2860228,685
4238938694,DB,CITY OF PECOS STATE 15-16 U A3 9H,REEVES,CITY OF PECOS STATE 15-16 U A3,08-053718-O,PHANTOM,01PDP,WCXY,9350,1/1/2020,1/23/2020,H,31.3753967,-103.511213,31.40093853,-103.5087327,31.38816762,-103.5099729,686
4238938740,DB,STATE ARMSTRONG 9-4 UNIT 6BS,REEVES,STATE ARMSTRONG 9-4 UNIT,08-056174-O,HOEFS T-K,01PDP,3RD BS,8301,3/1/2020,3/13/2020,H,31.16360752,-103.2312337,31.18626214,-103.2287752,31.17493483,-103.2300045,133
4238938816,DB,HORNET STATE 26-27 UNIT A 7H,REEVES,HORNET STATE 26-27 UNIT A,08-054902-O,WOLFBONE,01PDP,WCA,7738,2/1/2021,2/10/2021,H,31.33541228,-103.3516917,31.35657876,-103.3501131,31.34599552,-103.3509024,153
4238938920,DB,REV GF STATE T7 50 459H,REEVES,REV GF STATE T7 50,08-050122-O,PHANTOM,01PDP,3RD BS,11223,3/1/2022,3/5/2022,H,31.18412807,-103.3342965,31.21488287,-103.3335023,31.19950547,-103.3338994,687
4238938978,DB,HAFLINGER 20 UE 5BS,REEVES,HAFLINGER 20 UE,,HOEFS T-K,OLD DUC,3RD BS,13325,1/1/2200,,H,31.38758064,-103.2852923,31.42251319,-103.2727945,31.40504691,-103.2790434,688
4238938981,DB,HAFLINGER 20 UC 3WA,REEVES,HAFLINGER 20 UC,08-054663-O,HOEFS T-K,01PDP,WCA,14553,1/1/2021,1/24/2021,H,31.38684457,-103.2812394,31.42567142,-103.2705222,31.406258,-103.2758808,689
4238938999,DB,BEANZ STATE UNIT 159-158W 3H,REEVES,BEANZ STATE UNIT 159-158W,,WOLFBONE,05PA,WCA,10711,1/1/2200,,H,31.05765451,-103.6060136,31.08652254,-103.5997663,31.07208853,-103.60289,690
4238939140,DB,THRIPTI C6-3-2 WA 1H,REEVES,THRIPTI C6-3-2 WA,,HOEFS T-K,05PA,,10259,1/1/2200,,H,31.33044768,-103.2900456,31.30275836,-103.2957959,31.31660302,-103.2929207,691
4238939142,DB,STORK 155-156 UNIT 22HR,REEVES,STORK 155-156 UNIT,08-055638-O,HOEFS T-K,01PDP,WCB,9969,4/1/2021,4/11/2021,H,31.11543967,-103.6034942,31.08874335,-103.6103028,31.10209151,-103.6068985,692
4238939144,DB,KOMODO DRAGON 28-29 U-3 5HL,REEVES,KOMODO DRAGON 28-29 U-3,,HOEFS T-K,05PA,WCA,7567,1/1/2200,,H,31.12764358,-103.4309837,31.11218204,-103.447133,31.11991281,-103.4390584,693
4238939200,DB,TALLADEGA UNIT 2A13 13H,REEVES,TALLADEGA UNIT 2A13,08-055667-O,WOLFBONE,01PDP,WCA,8435,3/1/2021,3/2/2021,H,31.24324856,-103.2468589,31.26637016,-103.2467893,31.25480936,-103.2468241,694
4238931452,DB,FIDELITY TRUST 9,REEVES,FIDELITY TRUST,08-113860-G,WAHA,01PDP,DEL MTN,1133,11/1/1984,10/20/1997,H,31.31130373,-103.1038873,31.31372724,-103.1061589,31.31251548,-103.1050231,695
4238932886,DB,WORSHAM `6-14` 1H,REEVES,WORSHAM `6-14`,08-042264-O,TWO GEORGES,01PDP,3RD BS,4823,12/1/2011,12/23/2011,H,31.39889137,-103.3348048,31.41185065,-103.3317474,31.40537101,-103.3332761,696
4238933562,DB,AMANDA `14` 5H,REEVES,AMANDA `14`,08-042609-O,WOLFBONE,02PDNP,WCB,4323,10/1/2013,10/9/2013,H,31.33480407,-103.3108545,31.34640939,-103.3080154,31.34060673,-103.309435,465
4238933586,DB,BIG CHIEF 7602H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,7288,6/1/2013,11/15/2013,H,31.06735915,-103.4064671,31.05427601,-103.4240907,31.06081758,-103.4152789,697
4238933614,DB,RED ROCK 6-6 1H,REEVES,RED ROCK 6-6,08-045114-O,PHANTOM,01PDP,WCB,5195,1/1/2014,12/30/2013,H,31.40064168,-103.3988889,31.41462495,-103.3957417,31.40763332,-103.3973153,698
4238933640,DB,TRICKY DICK 1304H,REEVES,TRICKY DICK,08-044801-O,WOLFBONE,01PDP,WCA,4543,9/1/2013,1/4/2014,H,31.3020169,-103.2699275,31.28956582,-103.2697678,31.29579136,-103.2698477,699
4238933806,DB,KITTY HAWK STATE 26 1H,REEVES,KITTY HAWK STATE 26,,WOLFBONE,05PA,,5055,1/1/2200,,H,31.34208313,-103.3479861,31.32852045,-103.3513073,31.33530179,-103.3496467,700
4238933890,DB,CAPPS 214 `A` 2H,REEVES,CAPPS 214 `A`,,PHANTOM,05PA,,4521,1/1/2200,,H,31.15394355,-103.5666927,31.14220983,-103.5713492,31.14807669,-103.569021,701
4238933919,DB,LEOPARD `5` 3H,REEVES,LEOPARD `5`,08-042588-O,WOLFBONE,01PDP,WCA,5494,1/1/2014,2/5/2014,H,31.24312051,-103.1968449,31.25818061,-103.1968164,31.25065056,-103.1968307,702
4238933924,DB,BIG CHIEF 7601H,REEVES,BIG CHIEF,08-044043-O,HOEFS T-K,01PDP,WCA,6191,12/1/2013,5/13/2014,H,31.06527549,-103.3996337,31.05419559,-103.4146409,31.05973554,-103.4071373,703
4238933928,DB,SAINT CLAIR `182` UNIT 1H,REEVES,SAINT CLAIR `182` UNIT,08-045330-O,HOEFS T-K,02PDNP,WCA,6064,12/1/2013,2/2/2014,H,31.11176172,-103.5821716,31.10261328,-103.5983792,31.1071875,-103.5902754,704
4238935671,DB,WAHA 4315NH,REEVES,WAHA,08-047318-O,PHANTOM,01PDP,WCA,11033,8/1/2017,9/27/2017,H,31.28959199,-103.2231271,31.25940112,-103.2210579,31.27449655,-103.2220925,705
4238935696,DB,LIGON STATE UNIT 7-22 3813H,REEVES,LIGON STATE UNIT 7-22,08-051568-O,SANDBAR,02PDNP,3RD BS,9938,3/1/2018,3/20/2018,H,31.35270365,-103.1342583,31.32596727,-103.1403662,31.33933546,-103.1373122,545
4238935711,DB,BILLY THE KID 31-24 UNIT A 6HL,REEVES,BILLY THE KID 31-24 UNIT A,08-049555-O,WOLFBONE,01PDP,WCA,10837,9/1/2017,10/16/2017,H,31.35712852,-103.5112475,31.38640939,-103.5053837,31.37176896,-103.5083156,706
4238935715,DB,BRASS MONKEY STATE UNIT 805H,REEVES,BRASS MONKEY STATE UNIT,08-292740-G,PHANTOM,01PDP,WCA,10204,11/1/2017,1/5/2018,H,31.38958059,-103.3891385,31.41684475,-103.381819,31.40321267,-103.3854788,245
4238935724,DB,AMERICAN PHAROAH 2H,REEVES,AMERICAN PHAROAH,08-290169-G,PHANTOM,01PDP,WCA,8382,1/1/2019,12/31/2018,H,31.34930949,-103.6810492,31.32634007,-103.6817212,31.33782478,-103.6813852,707
4238935751,DB,RANGER C5-15 4515H,REEVES,RANGER C5-15,,PHANTOM,03PA,WCA,,1/1/2200,7/9/2017,H,31.30163788,-103.2220077,31.30207867,-103.2213605,31.30185828,-103.2216841,708
4238935861,DB,GRISSOM EAST 31-42 25NH,REEVES,GRISSOM EAST 31-42,08-049346-O,WOLFBONE,01PDP,WCA,7425,10/1/2017,10/17/2017,H,31.08519575,-103.3586766,31.10550605,-103.3602181,31.0953509,-103.3594474,709
4238935877,DB,MANHATTAN 183E 25HR,REEVES,MANHATTAN 183E,08-048743-O,WOLFBONE,01PDP,WCB,7716,7/1/2017,8/3/2017,H,31.08239577,-103.3702408,31.06124939,-103.3698715,31.07182258,-103.3700562,710
4238935902,DB,VASS UNIT 13-14 10H,REEVES,VASS UNIT 13-14,08-049652-O,WOLFBONE,01PDP,WCA,9961,5/1/2018,5/7/2018,H,31.20111733,-103.6406886,31.20103373,-103.6726121,31.20107553,-103.6566503,711
4238936013,DB,IGUANA UNIT 6D 4H,REEVES,IGUANA UNIT 6D,08-049658-O,WOLFBONE,01PDP,WCB,8329,11/1/2017,12/28/2017,H,31.26491667,-103.183067,31.28774774,-103.1829742,31.2763322,-103.1830206,712
4238936063,DB,ROSE DUNN 14-13 UNIT A 6H,REEVES,ROSE DUNN 14-13 UNIT A,08-050798-O,WOLFBONE,01PDP,WCA,8043,5/1/2018,5/6/2018,H,31.28493687,-103.602597,31.26289035,-103.6026427,31.27391361,-103.6026199,713
4238936104,DB,PEDERNALES 292-293E 10H,REEVES,PEDERNALES 292-293E,08-049648-O,WOLFBONE,01PDP,WCA,10084,4/1/2018,4/18/2018,H,31.03022631,-103.532025,31.05740738,-103.5261576,31.04381684,-103.5290913,714
4238936489,DB,TERLINGUA STATE UNIT 15-17 1H,REEVES,TERLINGUA STATE UNIT 15-17,08-049610-O,WOLFBONE,01PDP,WCA,11179,5/1/2018,5/24/2018,H,31.18478562,-103.6404891,31.15414471,-103.6404672,31.16946516,-103.6404782,715
4238936501,DB,UNCOMPAGHRE STATE UNIT 9702H,REEVES,UNCOMPAGHRE STATE UNIT,08-046641-O,HOEFS T-K,01PDP,WCB,8217,6/1/2018,6/2/2018,H,30.99482999,-103.3907614,31.00974577,-103.3710719,31.00228788,-103.3809166,716
4238936517,DB,SCREAMING EAGLE UNIT 3802H,REEVES,SCREAMING EAGLE UNIT,08-048283-O,HOEFS T-K,01PDP,WCA,10067,3/1/2018,3/1/2018,H,31.08413438,-103.3982388,31.10149431,-103.3731901,31.09281434,-103.3857144,717
4238936527,DB,CALAMITY JANE 2125HL,REEVES,CALAMITY JANE,08-045695-O,WOLFBONE,OLD DUC,WCA,8929,1/1/2200,,H,31.33498739,-103.3286549,31.35869683,-103.3215403,31.34684211,-103.3250976,718
4238936559,DB,REEVES TXL FEE T7-50-29 1H,REEVES,REEVES TXL FEE T7-50-29,08-051997-O,PHANTOM,01PDP,WCA,6044,10/1/2019,10/18/2019,H,31.24602855,-103.3521606,31.22954318,-103.3540717,31.23778586,-103.3531162,719
4238936566,DB,STATE EILAND 1305B-33 1H,REEVES,STATE EILAND 1305B-33,08-050546-O,PHANTOM,01PDP,WCA,8114,4/1/2018,4/23/2018,H,31.36286296,-103.0721,31.37967607,-103.0550442,31.37126952,-103.0635721,720
4238936569,DB,IGUANA UNIT 6A6 6H,REEVES,IGUANA UNIT 6A6,08-050746-O,SANDBAR,01PDP,2ND BS,8320,7/1/2018,7/1/2018,H,31.26763912,-103.1711358,31.24483252,-103.171175,31.25623582,-103.1711554,721
4238936626,DB,MONROE 28-39 UNIT C 45H,REEVES,MONROE 28-39 UNIT C,08-049457-O,WOLFBONE,01PDP,WCB,10977,2/1/2019,2/28/2019,H,31.34173378,-103.4736007,31.31219824,-103.4803178,31.32696601,-103.4769592,722
4238936643,DB,CHAPMAN STATE 32-41-5S 16H,REEVES,CHAPMAN STATE 32-41-5S,08-051014-O,WOLFBONE,01PDP,WCA,10970,9/1/2018,9/20/2018,H,31.23029383,-103.4445266,31.20028957,-103.4421961,31.2152917,-103.4433614,723
4238936644,DB,RED ROCK A UNIT U 04H,REEVES,RED ROCK A UNIT,08-050734-O,PHANTOM,01PDP,WCA,12050,6/1/2018,6/24/2018,H,31.40014996,-103.4067028,31.4327139,-103.4002278,31.41643193,-103.4034653,724
4238936670,DB,HOLY MOLE 23-14 UNIT A 5H,REEVES,HOLY MOLE 23-14 UNIT A,08-050612-O,WOLFBONE,01PDP,WCA,11389,10/1/2018,10/20/2018,H,31.12514204,-103.5027245,31.15634681,-103.5017175,31.14074443,-103.502221,725
4238936682,DB,TRIGGER 39-40 UNIT B 6H,REEVES,TRIGGER 39-40 UNIT B,08-051161-O,WOLFBONE,01PDP,WCXY,8473,9/1/2018,9/17/2018,H,31.33945333,-103.5470631,31.36237964,-103.5427231,31.35091648,-103.5448931,726
4238936690,DB,RIDGEWAY 3603H,REEVES,RIDGEWAY,08-050970-O,HOEFS T-K,01PDP,WCA,11821,7/1/2018,7/3/2018,H,31.03084349,-103.4010204,31.01013482,-103.4301024,31.02048916,-103.4155614,727
4238936723,DB,REGAN 257-1S 16HR,REEVES,REGAN 257-1S,,WOLFBONE,OLD DUC,,6511,1/1/2200,3/28/2018,H,31.29474864,-103.5018152,31.27722121,-103.5057458,31.28598492,-103.5037805,728
4238936783,DB,JALAPENO STATE 216-215 UNIT B 8H,REEVES,JALAPENO STATE 216-215 UNIT B,08-052044-O,HOEFS T-K,01PDP,WCA,10044,2/1/2019,2/25/2019,H,31.11321974,-103.5748723,31.13988876,-103.5668905,31.12655425,-103.5708814,729
4238936800,DB,TELLER 186 13H,REEVES,TELLER 186,,WOLFBONE,05PA,,5031,1/1/2200,,H,31.08171757,-103.4237923,31.0680542,-103.4216256,31.07488589,-103.422709,730
4238936812,DB,TIGER UNIT 21A 2H,REEVES,TIGER UNIT 21A,08-050693-O,SANDBAR,01PDP,2ND BS,10815,5/1/2018,5/16/2018,H,31.21678157,-103.2043031,31.18713635,-103.204275,31.20195896,-103.2042891,731
4238936828,DB,BUZZARD ON THE RAIL 2308HL,REEVES,BUZZARD ON THE RAIL,08-051388-O,WOLFBONE,01PDP,WCA,11365,10/1/2018,10/12/2018,H,31.12524819,-103.4974222,31.15639904,-103.4976629,31.14082361,-103.4975425,573
4238936860,DB,TASHA 17-20A 1H,REEVES,TASHA 17-20A,08-290846-G,PHANTOM,01PDP,WCA,10145,8/1/2018,8/3/2018,H,31.27826644,-103.666397,31.30603103,-103.668191,31.29214873,-103.667294,732
4238936922,DB,TIMBERWOLF STATE UNIT 1702H,REEVES,TIMBERWOLF STATE UNIT,08-049147-O,WOLFBONE,01PDP,WCA,5894,10/1/2018,10/6/2018,H,31.36830929,-103.3926293,31.35236727,-103.3957068,31.36033828,-103.394168,179
4238936928,DB,WEAVER STATE E U 29H,REEVES,WEAVER STATE E,,WOLFBONE,EXPIRED PERM,WCA,9979,1/1/2200,,H,31.36862222,-103.4324861,31.34191943,-103.439425,31.35527082,-103.4359556,733
4238936932,DB,WHISKEY RIVER 3-8 21H,REEVES,WHISKEY RIVER 3-8,08-049276-O,PHANTOM,01PDP,WCA,9741,8/1/2018,8/7/2018,H,31.35171116,-103.0411361,31.37787159,-103.0348751,31.36479137,-103.0380056,734
4238936965,DB,PEPPADEW STATE 243-244 UNIT A-1 11HL,REEVES,PEPPADEW STATE 243-244 UNIT A-1,08-051155-O,HOEFS T-K,01PDP,WCA,9624,8/1/2018,8/9/2018,H,31.08920869,-103.5381959,31.11473024,-103.5303971,31.10196947,-103.5342965,735
4238937019,DB,B JOHNSON STATE 33 1H,REEVES,B JOHNSON STATE 33,08-290492-G,PHANTOM,01PDP,WCA,10124,1/1/2019,1/22/2019,H,31.31123924,-103.7108429,31.28351094,-103.7095572,31.29737509,-103.7102,736
4238936111,DB,THOMPSON 182-179-2N 23H,REEVES,THOMPSON 182-179-2N,,WOLFBONE,05PA,,8342,1/1/2200,,H,31.06030233,-103.3573683,31.08316254,-103.3568544,31.07173244,-103.3571114,737
4238936119,DB,GHOST STATE 45-46 UNIT A 1H,REEVES,GHOST STATE 45-46 UNIT A,08-050995-O,HOEFS T-K,02PDNP,WCA,11389,6/1/2018,6/30/2018,H,31.26965517,-103.6834829,31.26963134,-103.7200094,31.26964326,-103.7017461,738
4238936165,DB,BRASS MONKEY STATE UNIT 802HR,REEVES,BRASS MONKEY STATE UNIT,08-292738-G,PHANTOM,01PDP,WCA,10241,12/1/2017,12/20/2017,H,31.38922231,-103.386851,31.41675046,-103.3804069,31.40298638,-103.383629,739
4238936253,DB,GARDNER DOC A U 23H,REEVES,GARDNER DOC A,08-050809-O,PHANTOM,01PDP,WCA,12790,7/1/2018,7/29/2018,H,31.27291596,-103.566376,31.23880099,-103.575829,31.25585848,-103.5711025,740
4238936271,DB,REV GF STATE T7 50 442H,REEVES,REV GF STATE T7 50,08-050122-O,PHANTOM,01PDP,WCA,10989,10/1/2018,9/7/2018,H,31.20148738,-103.3515475,31.17136746,-103.3515851,31.18642742,-103.3515663,741
4238937101,DB,VIPER 14N3 24H,REEVES,VIPER 14N3,08-051890-O,WOLFBONE,01PDP,WCB,10992,3/1/2019,3/21/2019,H,31.21422448,-103.2418461,31.24431695,-103.2435622,31.22927072,-103.2427041,742
4238937195,DB,CARPENTER STATE U 47H,REEVES,CARPENTER STATE,,PHANTOM,EXPIRED PERM,WCA,4747,1/1/2200,,H,31.15068885,-103.5389917,31.16319163,-103.5347806,31.15694024,-103.5368861,743
4238937242,DB,EILAND 8-33 41H,REEVES,EILAND 8-33,08-047059-O,PHANTOM,01PDP,WCA,9806,2/1/2019,2/6/2019,H,31.36350943,-103.1226684,31.38324141,-103.1012897,31.37337542,-103.111979,744
4238937397,DB,STATE SARAH LINK 3-2-1W 81H,REEVES,STATE SARAH LINK 3-2-1W,08-051446-O,WOLFBONE,01PDP,3RD BS,10329,11/1/2018,11/1/2018,H,31.29912038,-103.2892891,31.30146606,-103.3223133,31.30029322,-103.3058012,745
4238936473,DB,NAVAJO 101AH,REEVES,NAVAJO,08-285157-G,ALPINE HIGH,02PA,DEVONIAN,4837,2/1/2018,2/25/2018,H,31.23239023,-103.7247413,31.24564776,-103.7249921,31.239019,-103.7248667,746
4238936505,DB,CHERRY BOMB 10-9 UNIT A 62H,REEVES,CHERRY BOMB 10-9 UNIT A,08-057881-O,PHANTOM,01PDP,WCC,10105,8/1/2018,8/19/2018,H,31.26585354,-103.6849576,31.26483386,-103.6525734,31.2653437,-103.6687655,747
4238936513,DB,CHEVRON MINERALS 5 71H,REEVES,CHEVRON MINERALS 5,,WOLFBONE,05PA,,5052,1/1/2200,,H,31.28787404,-103.4549251,31.30172091,-103.4549807,31.29479747,-103.4549529,748
4238936624,DB,MONROE 28-39 UNIT C 10H,REEVES,MONROE 28-39 UNIT C,08-049457-O,WOLFBONE,OLD DUC,WCA,10983,1/1/2200,,H,31.34175018,-103.4736968,31.31240023,-103.4815438,31.32707521,-103.4776203,722
4238936639,DB,CHAPMAN STATE 32-41-2S 13H,REEVES,CHAPMAN STATE 32-41-2S,08-051080-O,WOLFBONE,01PDP,WCA,10964,9/1/2018,9/12/2018,H,31.23026709,-103.4518737,31.20023932,-103.4504206,31.2152532,-103.4511472,749
4238936713,DB,IMPERIAL EAGLE 24 1H,REEVES,IMPERIAL EAGLE 24,08-291053-G,PHANTOM,01PDP,WCA,8090,6/1/2018,6/19/2018,H,31.36355018,-103.6325289,31.37595728,-103.611002,31.36975373,-103.6217654,111
4238936729,DB,WYATT EARP 22-21 UNIT B 13H,REEVES,WYATT EARP 22-21 UNIT B,08-051154-O,WOLFBONE,01PDP,WCA,9552,8/1/2018,8/5/2018,H,31.38659632,-103.5262719,31.36088176,-103.5320496,31.37373904,-103.5291608,750
4238937449,DB,BLACK FLAG STATE UNIT 253-254W 1H,REEVES,BLACK FLAG STATE UNIT 253-254W,08-052541-O,WOLFBONE,01PDP,WCA,10496,7/1/2019,7/9/2019,H,31.22249227,-103.5343905,31.25063432,-103.527397,31.2365633,-103.5308938,751
4238937514,DB,SOUTH SMARTY JONES STATE 29-32 2HA,REEVES,SOUTH SMARTY JONES STATE 29-32,08-052871-O,PHANTOM,01PDP,WCA,10933,3/1/2019,3/24/2019,H,31.12902504,-103.24975,31.09905835,-103.2498917,31.11404169,-103.2498208,752
4238937524,DB,COOPER 27-26 NORTH UNIT 81WH,REEVES,COOPER 27-26 NORTH UNIT,08-051907-O,WOLFBONE,01PDP,3RD BS,10803,2/1/2019,2/11/2019,H,31.24228589,-103.3896449,31.24094214,-103.4242438,31.24161401,-103.4069443,753
4238937537,DB,SILVER HORN UNIT 9903H,REEVES,SILVER HORN UNIT,08-051438-O,HOEFS T-K,01PDP,WCA,11166,9/1/2019,9/30/2019,H,31.092872,-103.5150363,31.09083249,-103.479372,31.09185225,-103.4972041,754
4238937561,DB,BILLY THE KID 31-24 UNIT B 45H,REEVES,BILLY THE KID 31-24 UNIT B,08-052206-O,WOLFBONE,01PDP,WCB,10295,4/1/2019,4/12/2019,H,31.35480893,-103.5037633,31.38258453,-103.4979185,31.36869673,-103.5008409,755
4238937589,DB,TINMAN 8180 4U A 4H,REEVES,TINMAN 8180 4U,08-290142-G,PHANTOM,01PDP,WCA,7459,6/1/2020,6/12/2020,H,31.37515152,-103.6085112,31.3875125,-103.5894327,31.38133201,-103.598972,756
4238979677,DB,TREE ESTATE 3-H,REEVES,TREE ESTATE,,WAHA,05PA,,3856,1/1/2200,,H,31.30507441,-103.1356393,31.31049006,-103.1462646,31.30778223,-103.1409519,757
4238936765,DB,LOWE 32 1H,REEVES,LOWE 32,,PHANTOM,05PA,,5062,1/1/2200,,H,31.30092153,-103.7265121,31.28704682,-103.7264536,31.29398417,-103.7264829,758
4238936771,DB,PECAN STATE UNIT 4303BH,REEVES,PECAN STATE UNIT,08-047292-O,PHANTOM,01PDP,WCA,10587,2/1/2019,2/1/2019,H,31.3499412,-103.0425698,31.32135594,-103.0484212,31.33564857,-103.0454955,759
4238936778,DB,PECAN STATE UNIT 4102BH,REEVES,PECAN STATE UNIT,08-047292-O,PHANTOM,01PDP,3RD BS,10616,2/1/2019,2/1/2019,H,31.3500221,-103.0425507,31.32151093,-103.0493622,31.33576651,-103.0459565,759
4238936981,DB,MIDWAY 45-46 UNIT 1H,REEVES,MIDWAY 45-46 UNIT,08-052574-O,PHANTOM,01PDP,WCA,10193,8/1/2018,8/21/2018,H,31.35997117,-103.6184392,31.33256762,-103.6248259,31.3462694,-103.6216325,760
4238936984,DB,TOYAH 4-9-4N 75H,REEVES,TOYAH 4-9-4N,,WOLFBONE,05PA,,10386,1/1/2200,,H,31.27342732,-103.4267215,31.30186834,-103.4282105,31.28764783,-103.427466,761
4238937000,DB,TOYAH WEST 4-9 13NH,REEVES,TOYAH WEST 4-9,,WOLFBONE,05PA,,10520,1/1/2200,,H,31.2729967,-103.4336384,31.30183211,-103.4338023,31.2874144,-103.4337204,762
4238937054,DB,COOPER 27-26 SOUTH UNIT 14WH,REEVES,COOPER 27-26 SOUTH UNIT,08-051726-O,WOLFBONE,01PDP,WCA,10947,1/1/2019,2/13/2019,H,31.23191929,-103.3891889,31.23364462,-103.4242246,31.23278195,-103.4067067,276
4238937064,DB,CALAMITY JANE A-1 2120H,REEVES,CALAMITY JANE A-1,08-054085-O,WOLFBONE,01PDP,WCA,8795,2/1/2020,2/7/2020,H,31.33640133,-103.3343648,31.36015776,-103.3295695,31.34827954,-103.3319672,763
4238937103,DB,VIPER 14N6 15H,REEVES,VIPER 14N6,08-051868-O,WOLFBONE,01PDP,WCA,10983,3/1/2019,3/20/2019,H,31.21422041,-103.2390916,31.24432141,-103.2385505,31.22927091,-103.2388211,764
4238937173,DB,HIGHLANDER U 49H,REEVES,HIGHLANDER,08-051078-O,PHANTOM,01PDP,WCA,8146,9/1/2018,9/13/2018,H,31.285608,-103.619505,31.26327909,-103.619568,31.27444355,-103.6195365,765
4238937212,DB,TUMBLER STATE E 1874H,REEVES,TUMBLER STATE E,08-053165-O,WOLFBONE,01PDP,WCB,8296,8/1/2019,8/20/2019,H,31.37606208,-103.3994305,31.35347831,-103.4025542,31.36477019,-103.4009924,253
4238937251,DB,MARLIN 11S 26H,REEVES,MARLIN 11S,08-052364-O,WOLFBONE,01PDP,WCB,10853,6/1/2019,6/18/2019,H,31.24541157,-103.1371485,31.21566722,-103.1366495,31.23053939,-103.136899,766
4238937272,DB,COLLIE A WEST N 12H,REEVES,COLLIE A WEST,,PHANTOM,05PA,,10614,1/1/2200,,H,31.39736594,-103.4571864,31.42599859,-103.4511445,31.41168226,-103.4541654,767
4238937297,DB,WHIRLAWAY 24 2HR,REEVES,WHIRLAWAY 24,,PHANTOM,OLD DUC,3RD BS,6514,1/1/2200,6/24/2019,H,31.36304382,-103.6294196,,,31.36304382,-103.6294196,768
4238937325,DB,CALAMITY JANE WEST 2811H,REEVES,CALAMITY JANE WEST,08-039285-O,PHANTOM,01PDP,WCA,10096,6/1/2019,6/11/2019,H,31.35666279,-103.3424499,31.38305407,-103.3326963,31.36985843,-103.3375731,769
4238937516,DB,LAYDEN U 23H,REEVES,LAYDEN,08-287000-G,PHANTOM,01PDP,WCA,6580,12/1/2018,12/8/2018,H,31.41356671,-103.4419417,31.43126551,-103.4378761,31.42241611,-103.4399089,770
4238937599,DB,NICHOLAS B U 09H,REEVES,NICHOLAS B,,PHANTOM,05PA,,10066,1/1/2200,,H,31.32699445,-103.5892695,31.35369162,-103.5811083,31.34034303,-103.5851889,359
